FINAL_IRR,FOIR,AGE,AVG_OPENING_BAL_90D,VINTAGE_DAYS,AVERAGE_DEBITS_0_3MO,AVG_OPENING_BAL_0_3MO,AVERAGE_SELF_0_3MO,DIGITAL_D_TXN_COUNT,DIGITAL_D_TOTAL_AMOUNT,TOTAL_MEDICAL_SPEND_0_3MO,DR_FOREX_0_3MO,TOTAL_LOAN_COUNT,TOTAL_LOAN_COUNT_EXT,RETAIL_E_COMMERCE,FOOD_BEVERAGE,TECHNOLOGY_ELECTRONICS,UTILITIES_SERVICES,HEALTH_WELLNESS,TRAVEL_TOURISM,CASH_ATM,GROCERY,CARD_PAYMENT,WALLET,INSURANCE,POS,FASHION_APPAREL,BILL_PAYMENTS,AUTOPAY,SELF_AND_FAMILY_TRANSFER,DEPOSIT,INCOME_FROM_OTHER_SOURCES,TRAVELLER_TRANSACTION_COUNT,TRAVELLER_TOTAL_AMOUNT_1Y,SPENDS_TRANSACTION_COUNT_1Y,SPENDS_TRANSACTION_AMOUNT_1Y,AVG_BALANCE_PERCENTAGE,AVG_CC_PERCENTAGE,AVG_SELF_PERCENTAGE,AVG_LIFESTYLE_PERCENTAGE,CR_INV_MATURED_PERCENTAGE,CR_SELF_FAMILY_PERCENTAGE,CC_BILLPAYMENT_PERCENTAGE,ATM_WITHDRAWALS_PERCENTAGE,TOTAL_MEDICAL_SPEND_PERCENTAGE,AVG_DR_CR_RATIO_3M,AVG_SELF_DR_RATIO_3M,AVG_INV_DR_RATIO_3M,SPENDS_INCM_RATIO,TRAVEL_SPENDS_RATIO,MF_INCM_RATIO,RD_FD_INCM_RATIO,DEMAT_INCM_RATIO,SAVING_RATIO,CC_SPEND_TO_TOTAL_SPENDS,TOTAL_SPENDS_RATIO,MEDICAL_INCM_RATIO,FOREX_INCM_RATIO,AVG_INVSTMT_INCM_RATIO,NTB_TAG,EVER_TAKEN_TAG,EXTERNAL_LOAN_TAG,MULTIPLE_LOAN_TAG,DIGITAL_SAVVY_TAG,NON_DIGITAL_TAG,TOP100_CORPS_TAG,RECENT_PURCH_PL_TAG,ABT_TO_MATURE_TAG,PL_RECENT_CLOSED_TAG,LOW_INCOME_HIGH_SPENDS,RURAL_BORROWERS_TAG,METRO_DEBTORS,HIGH_OBLIGATIONS,YOUNG_URBAN_SPENDERS,HIGH_ON_CC,HIGH_BUREAU,Digital_Engaged_0_6M,Digital_Auth_0_6M,log_OFFER_AMT,log_FINAL_SALARY,log_AVERAGE_CREDITS_0_3MO,log_AVERAGE_EMI_0_3MO,log_AVERAGE_INVESTMENT_0_3MO,log_NOT_SALARY_CREDITS_0_3MO,log_TOTAL_LOAN_AMT,log_TOTAL_LOAN_AMT_EXT,log_TOTAL_EMI_COUNT,log_TOTAL_EMI_AMT,log_CREDIT_CARD,log_INVESTMENTS,log_INVESTMENT_MATURITY,log_AVG_INVESTMENT_PERCENTAGE,log_MER_EMI_OFFUS_LOAN_EMI_PERCENTAGE,log_AVG_EMI_DR_RATIO_3M,log_CCAMT_LIMIT_RATIO,log_INVESTMENT_INCOME_RATIO,log_FD_TO_INVESTMENT_PER_YEAR_RATIO,log_CC_SPENDS_MAX_CREDIT_RATIO,log_AVG_EMI_INCM_RATIO,log_PREMIUM_CUST_TAG,Response
22.0,-13.82888891,34,402389.26,3198,196434.3552,420511.46,221.5199227,1564,2531885.9,0.491284655,0.0,0,0,57155.91812,47540.40442,13401.72118,5617.633161,19221.25902,19190.78947,17957.53013,11774.97257,39.09311533,70849.09004,45.67167661,69.43566613,4788.398289,153.6958059,1285.170783,5096.841558,338.701846,56.40598446,34,42869.5478,1339,1058390.608,63.5629,-22.686872,-40.17427982,-10.19752322,-99.99999935,-76.13075426,-99.99953101,-0.532821729,-0.015610358,305.2395041,0.004168352,0.017871688,0.0,0.014112017,0.0,0.0,1.335139837,-1.180455973,0.000584536,2.722819276,0.0,0.000193967,1420.614319,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.225256725762893,10.204601637869617,12.455296952250258,0.0713459830138288,5.228367568960456,12.908264823737975,13.443705788557281,8.469607884045255,0.0,0.0,0.0,0.0,7.094399341108374,0.0,0.0,8.91960219165616e-05,0.005171375358830445,0.22353245328203528,0.0,0.0,1.088517089181988,0.0,0
17.98999977,-13.56430826,37,3418.65,7341,264999.1873,30127.77,38.44179036,899,1772235.116,1.229560323,0.121128709,0,0,27760.13067,10342.002,2814.154956,4957.873716,10173.84291,0.0,278.208245,1082.43619,1.753060482,60520.31361,99.44494809,-69.83085996,0.0,109.5865466,1534.56947,496375.5735,1808.299786,0.0,6,6428.896945,812,1792101.003,94.7275,-21.386589,36.86907762,-26.27067393,-99.99999935,20.53170265,-41.16604357,0.779390852,-0.001835827,0.0,0.002280983,0.013758907,0.0,0.002845643,74.2146888,0.0,0.0,0.072727816,0.178676156,4.744065114,0.0,0.0,603.5397283,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11.225256725762893,5.738738849454757,12.56498374755276,0.0,5.59233297611788,13.612195647333383,0.0,0.0,0.0,8.725826030697721,0.0,0.0,0.0,5.683697325054353,2.076545477130276,0.0,1.2801479047471132,0.00028940111945603415,1.0371121613335417,1.27775262825206,0.0,0.0,0
22.0,-93.2999754,31,4765.63,1754,195108.9943,14218.33,37183.99304,1251,1047470.133,0.0,0.0,0,0,34801.54156,9221.11371,3733.75972,7040.66902,3341.083124,5262.222184,97682.55385,578.4097943,11.65277178,43667.35314,5.59397762,51.29161012,1434.200195,222.0428971,934.1588624,239439.8487,0.0,282.586334,7,5399.697,1097,1194495.208,71.1245,36.321897,-99.9999881,-11.5372039,4990.660072,170.8065028,20.01583541,-65.45809011,-0.018004665,297.320461,17.24018167,0.014452666,0.0,0.008368237,0.0,158.3947368,9.414890437,-2.921757312,0.000603098,4.062807019,0.109542195,0.000292013,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,11.51293546492023,10.151800030302322,12.27961223229066,0.0,4.962624323476668,13.305174686583337,13.325033079665829,8.937511243598792,0.0,8.264803053281176,0.0,0.0,0.0,0.0,0.0,0.0,0.03813651408336102,0.0005180947657258397,1.3083625948825677,0.04497373084342929,0.6509471599143408,0.0,0
17.98999977,13.82455002,32,11640.59,2038,43224.89716,10120.31,0.0,664,1031944.921,2826.068053,0.0,0,2,18096.5536,8438.45689,2309.945724,4131.719805,559.5686864,7313.602529,40234.28975,668.6561756,12.4360324,9396.396921,0.0,-9.869424123,40.17432605,90713.27338,1332.062994,322686.5629,0.0,0.0,13,27189.12686,756,982667.6028,-65.8612,-23.348548,-77.76109261,-56.45251661,5917.419,79.55293574,62.43242172,-29.49310278,-0.137915565,0.0,0.0,0.004837809,114.128661,0.020780851,71.52556178,260.6759187,0.0,0.147696347,0.125918048,2.246350128,0.0,0.000116731,527.9564518,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,11.51293546492023,8.612571176921703,10.439619928075288,0.40691935351388103,0.0,10.575734663290092,12.35505302033616,12.61863915721198,0.6931471805599453,8.667670417968186,0.0,0.0,0.0,0.0,0.0,8.549634508332877e-05,1.5651969020261964,0.0,0.0,1.5739273706830197,0.5758448977608859,0.0,0
17.98999977,-81.93180954,34,7521.94,3515,40954.59368,9621.44,0.0,452,327757.3444,0.0,0.0,0,0,3785.729855,2587.6015,0.0,1547.117594,407.6820763,129.2126227,0.0,10.10782124,0.0,9847.085839,0.0,-10.30796627,33.94544528,10.91332406,1466.214676,6817.886139,0.0,0.0,3,702.4932357,343,278966.865,52.6148,33.284194,-99.9999881,-12.59155968,-99.99999935,195.0761773,54.16895591,-0.924187324,-0.007919967,689.8651015,0.0,0.006366056,0.0,0.001610181,41.24091787,0.0,5.858169298,-0.536989734,0.166032059,3.520011219,0.040263876,8.49e-05,2351.567058,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11.51293546492023,9.7512391600458,11.661094847305925,0.1363337406269097,0.0,11.320610000185235,13.049017847471498,8.913210092523283,0.0,7.519279565656672,0.0,0.0,9.68131173594059,4.877273458143807,0.0,6.819767448573278e-05,0.8511227723618067,0.0,1.7693240406301334,0.7921710379378246,0.47148707215003044,0.0,0
22.0,90.56040851,52,688975.71,3331,4574.356974,672112.54,44.82347857,17,541477.8874,0.0,0.0,0,0,331.3519087,0.0,381.593996,417.2553399,0.0,72.90769812,622.5558827,0.0,0.0,0.0,61.52562489,-43.21682584,0.0,0.0,2083.90819,274950.9898,0.0,46.65336596,0,1008.000662,19,174848.6576,78.3414,-6.562837,110.611756,-3.321302841,-99.99999935,-99.99987839,-49.09157313,-0.779120159,0.004254873,0.0,0.001311166,0.0,300.9131873,0.00188032,111.4496421,0.0,0.884029693,-0.105364006,0.0,1.552026918,0.0,4.25e-05,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.225256725762893,9.869150218852294,10.277174844658486,0.015271336289989227,4.7982232923318024,9.066531912342047,0.0,7.277020411232679,0.0,0.0,0.0,0.0,8.46886517015232,4.286269567930462,0.0,0.0,0.038559937196618405,0.002200772522637106,0.6516530190402258,0.0,0.0,0.0,0
22.0,8.144155942,29,100762.24,694,84590.91959,74638.86,20.98044101,345,1215496.379,0.0,0.06528724,0,0,4835.687714,4037.047811,0.0,4781.286792,144.3509649,0.0,119207.2621,66.32435767,18.70441315,29261.00758,173.3621748,54.75790111,63.40791187,284.6003893,0.0,981.5418856,111.3816604,0.0,0,52.19723762,433,817942.5968,-98.6947,-67.103982,-17.9175182,-19.00536649,-99.99999935,-99.99987839,0.182714983,0.340556716,0.009534314,0.0,0.024863569,0.0,0.0,0.00055562,62.12687412,4.955660435,0.0,-0.314184871,0.00064938,0.848486265,0.224487994,0.000143271,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.225256725762893,10.196668739727524,9.773012866847855,0.0,0.0,11.545138150313678,0.0,9.801550018453412,0.0,0.0,0.0,0.0,6.5232244270483655,0.0,0.0,2.9299570763384403e-05,0.0,0.004480176007006224,1.9261510726193525,0.0,0.0,0.0,0
22.0,-8.46067505,46,409778.77,1378,65211.78987,350101.75,0.0,10,1666092.763,0.0,0.0,0,1,739.1899071,161.4458026,440.2709404,0.0,562.1259576,0.0,458.7494271,24.24922543,94.6967475,3175.922606,87.67835507,24.52125772,51.46247476,0.0,0.0,0.0,1631.962748,0.0,1,252.8526296,61,1488030.732,-30.1109,26.037072,-99.9999881,8.002018917,2643.496662,23.65915144,-52.98326325,-0.173399327,0.001596282,186.8435662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.582653513,0.000372742,2.361751069,0.030807851,0.0,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,11.225256725762893,10.001837110112374,10.560656443561289,0.0,0.0,11.915495928300297,0.0,13.719214265941075,0.0,0.0,0.0,0.0,7.548000275796404,4.661459290310209,1.7146793410013406,3.339944223241959e-05,0.0,0.2606992521804455,1.3789431835519477,0.09346958968437466,0.0,0.0,0
22.0,12.27180473,47,307.89,1369,64668.73868,13742.32,8.513813364,220,1348166.524,0.0,0.0,0,0,0.0,184.6619656,484.1053372,0.0,33.60951586,0.0,0.0,0.0,51.59318227,7901.540289,38.92543677,-167.4995144,21.40337769,0.0,415.5929133,0.0,385.8531748,50.87486543,0,415.5678223,153,943448.1177,-10.1653,-86.253105,-25.33277987,-3.701238787,8829.921053,-99.99987839,8.345187855,0.826072054,0.007038861,0.0,0.002610604,0.014261481,422.2065969,0.0,0.0,98.44900307,8.751961323,-3.8925004,0.001068789,3.695696763,0.0,6.79e-06,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.225256725762893,10.01078828969631,11.368761896144823,0.0,5.13198028127936,12.267180976222958,0.0,8.242346698925951,0.0,8.875692971508222,0.0,0.0,8.35129209707692,4.993435021894844,1.5063188827685272,0.00015252136802478052,0.0,0.0,1.0844931233805843,0.09655583910308425,0.0,0.0,0
17.98999977,-59.94338572,35,9920.68,1128,29130.22021,9293.71,3565.367726,67,276009.7984,2.051634998,0.138713868,0,1,0.0,0.0,0.0,355.5240706,0.0,0.0,0.0,0.0,0.0,135.972342,0.0,-45.92197103,0.0,147.2109364,127.1389933,98732.42762,0.0,0.0,0,281.8155964,22,372097.9927,23.3999,-67.555849,-82.47551224,-10.48056921,-99.99999935,212.4730545,62.53741124,-0.322696941,-0.015841937,0.0,13.96846508,0.0,0.0,0.001287703,0.0,211.101715,0.0,-0.277163691,0.738847717,0.230554975,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,11.002116507732017,9.648050959940875,10.690473498628446,0.0,0.0,7.971736561711621,13.931158310191412,12.278020393400078,0.0,7.556721699951169,0.0,0.0,9.751081375761528,3.144064817520063,0.0,3.779928559800287e-05,1.0496322989829545,0.0,0.048997775949948114,1.0232363630523207,0.0,0.0,0
