FINAL_IRR,FOIR,AGE,AVG_OPENING_BAL_90D,VINTAGE_DAYS,AVERAGE_DEBITS_0_3MO,AVG_OPENING_BAL_0_3MO,AVERAGE_SELF_0_3MO,DIGITAL_D_TXN_COUNT,DIGITAL_D_TOTAL_AMOUNT,TOTAL_MEDICAL_SPEND_0_3MO,DR_FOREX_0_3MO,TOTAL_LOAN_COUNT,TOTAL_LOAN_COUNT_EXT,RETAIL_E_COMMERCE,FOOD_BEVERAGE,TECHNOLOGY_ELECTRONICS,UTILITIES_SERVICES,HEALTH_WELLNESS,TRAVEL_TOURISM,CASH_ATM,GROCERY,CARD_PAYMENT,WALLET,INSURANCE,POS,FASHION_APPAREL,BILL_PAYMENTS,AUTOPAY,SELF_AND_FAMILY_TRANSFER,DEPOSIT,INCOME_FROM_OTHER_SOURCES,TRAVELLER_TRANSACTION_COUNT,TRAVELLER_TOTAL_AMOUNT_1Y,SPENDS_TRANSACTION_COUNT_1Y,SPENDS_TRANSACTION_AMOUNT_1Y,AVG_BALANCE_PERCENTAGE,AVG_CC_PERCENTAGE,AVG_SELF_PERCENTAGE,AVG_LIFESTYLE_PERCENTAGE,CR_INV_MATURED_PERCENTAGE,CR_SELF_FAMILY_PERCENTAGE,CC_BILLPAYMENT_PERCENTAGE,ATM_WITHDRAWALS_PERCENTAGE,TOTAL_MEDICAL_SPEND_PERCENTAGE,AVG_DR_CR_RATIO_3M,AVG_SELF_DR_RATIO_3M,AVG_INV_DR_RATIO_3M,SPENDS_INCM_RATIO,TRAVEL_SPENDS_RATIO,MF_INCM_RATIO,RD_FD_INCM_RATIO,DEMAT_INCM_RATIO,SAVING_RATIO,CC_SPEND_TO_TOTAL_SPENDS,TOTAL_SPENDS_RATIO,MEDICAL_INCM_RATIO,FOREX_INCM_RATIO,AVG_INVSTMT_INCM_RATIO,NTB_TAG,EVER_TAKEN_TAG,EXTERNAL_LOAN_TAG,MULTIPLE_LOAN_TAG,DIGITAL_SAVVY_TAG,NON_DIGITAL_TAG,TOP100_CORPS_TAG,RECENT_PURCH_PL_TAG,ABT_TO_MATURE_TAG,PL_RECENT_CLOSED_TAG,LOW_INCOME_HIGH_SPENDS,RURAL_BORROWERS_TAG,METRO_DEBTORS,HIGH_OBLIGATIONS,YOUNG_URBAN_SPENDERS,HIGH_ON_CC,HIGH_BUREAU,Digital_Engaged_0_6M,Digital_Auth_0_6M,log_OFFER_AMT,log_FINAL_SALARY,log_AVERAGE_CREDITS_0_3MO,log_AVERAGE_EMI_0_3MO,log_AVERAGE_INVESTMENT_0_3MO,log_NOT_SALARY_CREDITS_0_3MO,log_TOTAL_LOAN_AMT,log_TOTAL_LOAN_AMT_EXT,log_TOTAL_EMI_COUNT,log_TOTAL_EMI_AMT,log_CREDIT_CARD,log_INVESTMENTS,log_INVESTMENT_MATURITY,log_AVG_INVESTMENT_PERCENTAGE,log_MER_EMI_OFFUS_LOAN_EMI_PERCENTAGE,log_AVG_EMI_DR_RATIO_3M,log_CCAMT_LIMIT_RATIO,log_INVESTMENT_INCOME_RATIO,log_FD_TO_INVESTMENT_PER_YEAR_RATIO,log_CC_SPENDS_MAX_CREDIT_RATIO,log_AVG_EMI_INCM_RATIO,log_PREMIUM_CUST_TAG,Response
22.0,-136.8614073,44,14121.71,1998,0.0,39451.46,68.80459126,119,218486.4784,1.413997951,0.0,0,0,8315.49868,49.89648798,330.6109571,120.2398241,167.1059276,72.7055402,14833.30649,0.0,0.0,7707.16627,54.08737325,111.0466159,6.682278034,70.26570153,138.1537268,80106.90349,0.0,0.0,1,518.0427304,187,340634.7447,-21.7319,25.030258,189.0816884,5.164799077,-99.99999935,-99.99987839,-99.99953101,1.446020301,0.004760106,0.0,0.0,0.001620177,228.3177228,0.0,25.46604567,0.0,0.0,0.840553948,0.0,0.54938906,0.083301822,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.225256725762893,6.084047341657993,10.311679257431898,0.0,5.673701904070559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.874079920206976,0.0,0.0,0.0,0.0,0.0,1.261304738060437,0.0,0.868388305149211,0.0,0
22.0,-151.0480516,49,814591.82,4173,54039.38241,746720.71,113.6082451,844,1894861.719,0.0,0.0,0,0,69461.75776,29664.27803,37.76512957,12202.08767,30269.92344,57543.63476,0.0,40.66730842,0.897629529,34928.58898,0.0,79.46305287,0.0,189.2842756,915.928931,910.1502678,174.9273323,349.0219605,6,146696.452,907,1962959.715,80.4608,-71.702106,200.1306883,11.61627801,-99.99999935,363.4114786,25.15824798,-0.687042724,-0.000777295,437.5926263,0.017148392,0.0,267.2979201,0.048460573,113.3193838,0.0,0.0,-1.126405725,0.0,1.221415602,0.0,3.86e-05,591.1537611,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.225256725762893,9.672806645339163,11.274626721810025,0.25623221799505547,5.228816645770318,12.653299420767969,14.418243396374523,8.810122191586293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.799960800731718e-05,0.04213711784635391,0.0,0.0,0.0,1.171126208471387,0.0,0
17.98999977,28.34886903,37,8627.13,2701,19331.24761,9318.36,0.0,61,351780.9543,0.0,0.0,0,0,161.6950862,217.240557,0.0,0.0,0.0,0.0,1061.631021,45.97963147,0.0,234.6183394,40.5458192,-30.93344772,4.682236398,360.4940534,0.0,0.0,341.4791286,0.0,0,0.0,174,346179.6363,-76.4821,49.808668,0.075638254,-1.705540637,-99.99999935,259.4418504,18.81369158,-0.663761308,0.006758253,61.86414768,0.021157489,0.014814302,0.0,8.34e-05,211.9338142,0.0,2.344099185,-0.658677322,0.38594513,0.224499562,0.427549392,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11.51293546492023,9.638734406261264,10.189150158236885,0.33691190495292517,0.0,11.500700575680186,14.732316076912824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010109288994160622,1.1476071798160514,0.0019614241493760183,0.0,1.159098672224194,1.0674055626857952,0.0,0
22.0,12.41622218,39,61747.0,853,109047.5379,19369.19,86463.66103,1274,1082742.023,2.494328221,0.0,0,0,56123.57658,28815.09289,2558.05602,12060.50169,5484.987899,18910.12371,45626.32332,8311.240765,0.0,32605.23069,96.48405518,-76.89814178,3992.194711,0.0,1111.583792,181941.2084,113.8200361,0.0,33,45734.52213,1199,728601.1272,3.3252,17.550208,87.896742,-1.132507155,-99.99999935,-93.6767321,85.63706585,0.223985805,0.007252521,666.6233268,66.603874,0.0,313.6013817,0.049957819,0.0,212.2681003,0.392186544,-1.667766007,0.0,1.174734688,0.069649449,0.000212324,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.225256725762893,6.32354018533937,11.202859211734639,0.34008040648306587,3.453426098022789,11.029398240334851,0.0,9.239070966299668,0.0,0.0,0.0,0.0,9.425487701753365,0.0,0.0,2.6499648881203084e-05,0.0,0.004109842017643538,0.0,0.01680408616178426,1.2699797039928902,0.0,0
17.98999977,2.955969661,31,14293.51,1595,59580.58802,7128.6,49.58767654,957,1299761.903,0.199040979,0.0,0,0,18802.14961,1809.873696,2119.340121,4846.71471,1682.538846,4178.897721,106700.6721,1980.60882,27.74088629,25341.26508,58.35439556,-20.19612861,1173.344735,25110.76049,1038.239688,93990.38426,642.6254117,55.66957788,15,7089.184495,977,506901.7692,78.3473,-21.491868,188.9091806,-1.47261359,4671.777436,-99.99987839,27.04962162,-55.39240145,-0.005041545,116.8049062,0.026871729,0.033532329,276.8753205,0.002831141,149.2655537,57.81986553,0.0,-0.91880732,0.083727531,3.089954712,0.0,0.00012089,1127.121705,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,11.51293546492023,9.968420470888892,10.601783992624576,0.0,0.0,12.729983383656512,13.39229528168593,10.165101662246343,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.5601853399955653,0.0,0.8861787090623262,0.008277037619157258,1.6283963356471294,0.8449339870674522,0.6436426464390488,0.0,0
22.0,81.769066,28,9574.26,2383,10253.48516,6110.98,136.0770269,445,481835.3921,1.118989795,0.0,0,0,10216.76797,3235.90278,275.0146846,3592.415163,3428.924401,107.3323154,22092.87043,0.0,0.0,7009.474229,34.95247447,36.76746631,44.20505757,0.0,0.0,74002.57793,0.0,0.0,0,365.3993356,295,425826.0843,58.318,-66.503425,182.5148918,3.378056263,-99.99999935,23.02483571,63.86881016,-1.438055064,-0.015856774,487.3153729,0.0,0.0,4.657460341,0.0,0.0,0.0,4.384447505,0.27220696,0.000896789,0.208715473,0.04992522,1.74e-05,902.3228696,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,11.225256725762893,10.18750283301559,9.698851669096424,0.0,4.621788399396397,10.615735457988935,14.575706554358932,0.0,0.0,8.919508099115967,0.0,0.0,8.150190835723985,5.866668256155552,0.0,5.599843205853621e-05,0.03733882138986149,0.0019947012600178434,0.0,0.0,0.7661885242462908,0.0,0
17.98999977,71.27274436,41,15021.75,1058,2642.863989,7969.98,18.30050037,52,187937.6538,1.266942423,0.0,0,0,620.0813609,264.3922099,69.10744448,16.59784414,325.3933112,75.45593505,593.0862713,0.0,50.24973071,4701.732214,141.6561325,72.89011417,0.0,287.7944662,480.5099341,0.0,0.0,229.7093028,1,0.0,141,85603.19883,-46.8005,-60.477268,-99.9999881,16.19443205,-99.99999935,86.93047346,60.81678219,-0.160810488,0.005326863,954.3599425,0.008851897,3.04e-05,0.0,0.002574725,0.0,90.34662259,1.457793259,0.508737242,0.069155507,0.166119804,0.180071198,0.0,613.4500946,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.225256725762893,9.801335766173665,9.84997286689548,0.0,6.050995589066229,0.0,13.300772733176359,0.0,0.0,8.321216394842807,0.0,0.0,0.0,0.0,0.0,4.7398876655497546e-05,0.2515689806574784,0.0,0.6670764533056293,0.1851905281902779,0.0,0.0,0
17.98999977,-59.79527435,45,43685.77,1070,164233.8408,30440.93,8604.044468,159,1441758.861,1.039282591,0.173281108,0,0,9486.103982,0.0,716.072068,67.77006055,0.0,43.95733108,0.0,0.0,52.43966896,7945.21766,0.0,-112.2164332,0.0,0.0,296.630312,298360.0844,2002.498895,36.72931175,1,810.170127,293,1304820.489,108.5384,-1.711242,74.94363047,15.45653193,9261.612383,237.1448485,-71.95606265,-0.066249124,0.002951191,676.5232029,7.121473099,0.0,562.1628726,0.0,11.79938529,118.5127377,0.0,-0.262384742,0.047626046,0.714436664,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,11.225256725762893,10.217950638155815,11.865892142981869,0.0,0.0,12.047478019986906,0.0,7.100303851120852,0.0,0.0,0.0,0.0,0.0,6.1819067631640605,0.0,2.0699785757956533e-05,0.6319790495378875,0.0,1.1936917636803122,0.6532966119693673,0.9213058674323356,0.0,0
17.98999977,16.48456633,38,33920.92,4475,64710.84515,33149.82,4.446340853,445,1451031.129,2.224590606,0.0,0,0,20191.39215,1138.990958,338.5593123,7244.99782,2035.248627,0.0,21721.65834,0.0,24.77622151,16096.70577,125.3752805,-37.09897949,3.250689526,0.0,501.0133585,2463.832863,0.0,278.0649497,3,612.0762566,220,993245.9634,590.7027,12.336512,-16.21860816,5.531354871,-99.99999935,77.45884089,-63.43474097,-0.49614387,0.004765925,229.8359772,0.0,0.019625571,0.0,0.0,0.0,0.0,3.550918785,-0.928281213,0.090808436,1.377622318,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11.225256725762893,9.853851280318214,12.34695501347238,0.0,3.716729476348369,12.675752045031626,0.0,0.0,0.0,8.667423428282799,0.0,0.0,9.979830956677494,4.740378208033652,0.0,5.159866876579426e-05,0.5409789996989974,0.0021517343583244263,2.1316648923808983,0.6534241798413829,0.0,0.0,0
17.98999977,120.7014965,32,11273.32,2061,79600.70923,3911.77,16.17576318,643,1174259.028,2.01997077,0.259962938,0,0,27858.62819,8887.241543,3545.53045,9504.757003,1876.561798,20823.73867,107945.2398,59.29100084,0.0,6807.037992,0.0,1854.680053,12.74401468,37054.73365,1162.348924,290883.4639,0.0,0.0,9,4351.002209,617,675866.4102,-61.848,-22.270214,238.7345051,-2.905075085,4311.899682,299.1911939,-5.329621393,18.68875736,-0.002834393,580.0493539,0.007218028,0.011136865,459.4910894,0.020476122,0.0,0.0,6.541346401,-0.601970986,0.044420427,1.903538978,0.0,0.0,328.4034817,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,11.51293546492023,10.910470577259268,9.848903455180643,0.0,5.779855578173858,10.815590422746068,0.0,7.8579301861410045,0.6931471805599453,8.807035155072741,0.0,0.0,0.0,0.0,0.0,5.569984487607602e-06,0.865697201436798,7.849691903623606e-05,0.0,0.8600711916485262,0.7422109363473962,0.0,0
